2大型汽车3-11-1至2大型汽车4-4-30注销车辆信息,,,
号牌种类,号牌号码,燃料种类,出厂日期
大型汽车,A21409,汽油,1991/2/1
大型汽车,A21554,汽油,1991/2/1
大型汽车,A21598,汽油,1991/2/1
大型汽车,A21563,汽油,1991/2/1
大型汽车,A21515,汽油,1991/2/1
大型汽车,A28146,汽油,1991/2/1
大型汽车,A16595,汽油,1991/2/1
大型汽车,A11401,汽油,1991/2/1
小型汽车,A10749,汽油,1991/2/1
小型汽车,A22441,汽油,1991/2/1
小型汽车,A13997,汽油,1991/2/1
小型汽车,A15050,汽油,1991/2/1
小型汽车,A34344,汽油,1991/2/1
小型汽车,A09796,汽油,1991/2/1
小型汽车,A14193,汽油,1991/2/1
小型汽车,A04975,汽油,1991/2/1
小型汽车,A19184,汽油,1991/2/1
小型汽车,A10760,汽油,1991/2/1
小型汽车,A23974,汽油,1991/2/1
小型汽车,A22748,汽油,1991/2/1
小型汽车,A14466,汽油,1991/2/1
小型汽车,A13772,汽油,1991/2/1
大型汽车,A07471,汽油,1991/2/2
小型汽车,A23412,汽油,1991/2/2
大型汽车,A08799,汽油,1991/2/5
大型汽车,A08798,汽油,1991/2/5
小型汽车,A03228,汽油,1991/2/6
大型汽车,A04121,汽油,1991/2/8
小型汽车,A05919,汽油,1991/2/9
小型汽车,A19033,汽油,1991/2/9
大型汽车,A14588,汽油,1991/2/10
大型汽车,A16266,汽油,1991/2/10
大型汽车,A09331,汽油,1991/2/11
大型汽车,A04100,汽油,1991/2/11
大型汽车,A07341,汽油,1991/2/13
大型汽车,A14294,汽油,1991/2/14
大型汽车,A06765,汽油,1991/2/16
大型汽车,A06437,汽油,1991/2/21
大型汽车,A07945,汽油,1991/2/21
大型汽车,A04676,汽油,1991/2/22
大型汽车,A06764,汽油,1991/2/23
大型汽车,A19803,汽油,1991/2/25
大型汽车,A06663,汽油,1991/2/26
小型汽车,A03551,汽油,1991/2/27
大型汽车,A08445,汽油,1991/2/28
小型汽车,A19193,汽油,1991/2/28
大型汽车,A19335,汽油,1991/3/1
大型汽车,A19334,汽油,1991/3/1
大型汽车,A10742,汽油,1991/3/1
大型汽车,A10121,汽油,1991/3/1
大型汽车,A12570,汽油,1991/3/1
大型汽车,A10549,汽油,1991/3/1
大型汽车,A07035,汽油,1991/3/1
大型汽车,A18624,汽油,1991/3/1
大型汽车,A09750,汽油,1991/3/1
大型汽车,A06551,汽油,1991/3/1
大型汽车,A19336,汽油,1991/3/1
小型汽车,A37008,汽油,1991/3/1
小型汽车,A05641,汽油,1991/3/1
小型汽车,A13892,汽油,1991/3/1
小型汽车,A09540,汽油,1991/3/1
小型汽车,A10884,汽油,1991/3/1
小型汽车,A15903,汽油,1991/3/1
小型汽车,A11865,汽油,1991/3/1
大型汽车,A15228,汽油,1991/3/2
小型汽车,A17351,汽油,1991/3/2
小型汽车,A09914,汽油,1991/3/3
大型汽车,A06656,汽油,1991/3/5
大型汽车,A13553,汽油,1991/3/6
大型汽车,A08538,汽油,1991/3/6
小型汽车,A26992,汽油,1991/3/6
小型汽车,A24860,汽油,1991/3/6
大型汽车,A19326,汽油,1991/3/7
大型汽车,A19327,汽油,1991/3/7
大型汽车,A19324,汽油,1991/3/7
大型汽车,A19325,汽油,1991/3/7
大型汽车,A19323,汽油,1991/3/7
大型汽车,A19328,汽油,1991/3/7
小型汽车,A22085,汽油,1991/3/9
大型汽车,A25223,汽油,1991/3/10
大型汽车,A25219,汽油,1991/3/10
大型汽车,A25221,汽油,1991/3/10
大型汽车,A25222,汽油,1991/3/10
大型汽车,A25220,汽油,1991/3/10
大型汽车,A07666,汽油,1991/3/11
大型汽车,A04647,汽油,1991/3/13
大型汽车,A19821,汽油,1991/3/13
小型汽车,A09990,汽油,1991/3/13
小型汽车,A10453,汽油,1991/3/13
小型汽车,A19797,汽油,1991/3/13
小型汽车,A13514,汽油,1991/3/13
大型汽车,A13638,汽油,1991/3/14
大型汽车,A08169,汽油,1991/3/14
大型汽车,A07462,汽油,1991/3/14
大型汽车,A07924,汽油,1991/3/16
大型汽车,A12402,汽油,1991/3/16
大型汽车,A04793,汽油,1991/3/16
小型汽车,A10060,汽油,1991/3/17
小型汽车,A19355,汽油,1991/3/18
大型汽车,A06713,汽油,1991/3/20
小型汽车,A13479,汽油,1991/3/20
大型汽车,A05819,汽油,1991/3/21
大型汽车,A17652,汽油,1991/3/21
大型汽车,A17647,汽油,1991/3/21
大型汽车,A05095,汽油,1991/3/27
大型汽车,A04424,汽油,1991/3/28
大型汽车,A07260,汽油,1991/3/28
大型汽车,A19788,汽油,1991/3/30
大型汽车,A28130,汽油,1991/3/30
小型汽车,A01625,汽油,1991/3/30
大型汽车,A08995,汽油,1991/4/1
大型汽车,A08041,汽油,1991/4/1
大型汽车,A04888,汽油,1991/4/1
大型汽车,A14700,汽油,1991/4/1
大型汽车,A01356,汽油,1991/4/1
大型汽车,A06223,汽油,1991/4/1
大型汽车,A10275,汽油,1991/4/1
大型汽车,A02976,汽油,1991/4/1
大型汽车,A15828,汽油,1991/4/1
大型汽车,A07631,汽油,1991/4/1
大型汽车,A07632,汽油,1991/4/1
大型汽车,A07626,汽油,1991/4/1
大型汽车,A07630,汽油,1991/4/1
小型汽车,A12600,汽油,1991/4/1
小型汽车,A04567,汽油,1991/4/1
小型汽车,A26693,汽油,1991/4/1
小型汽车,A01223,汽油,1991/4/1
小型汽车,A16296,汽油,1991/4/1
小型汽车,A09589,汽油,1991/4/1
小型汽车,A12914,汽油,1991/4/1
小型汽车,A19768,汽油,1991/4/1
小型汽车,A13931,汽油,1991/4/1
小型汽车,A20842,汽油,1991/4/1
小型汽车,A22169,汽油,1991/4/1
大型汽车,A11500,汽油,1991/4/3
大型汽车,A26694,汽油,1991/4/4
小型汽车,A13511,汽油,1991/4/4
小型汽车,A12302,汽油,1991/4/4
大型汽车,A10468,汽油,1991/4/5
大型汽车,A04359,汽油,1991/4/8
大型汽车,A06176,汽油,1991/4/8
小型汽车,A16143,汽油,1991/4/9
小型汽车,A11546,汽油,1991/4/9
大型汽车,A04370,汽油,1991/4/10
小型汽车,A06760,汽油,1991/4/10
小型汽车,A10423,汽油,1991/4/10
小型汽车,A01704,汽油,1991/4/11
小型汽车,A13113,汽油,1991/4/11
小型汽车,A04066,汽油,1991/4/11
小型汽车,A12309,汽油,1991/4/12
大型汽车,A08043,汽油,1991/4/13
大型汽车,A09379,汽油,1991/4/13
大型汽车,A13894,汽油,1991/4/15
小型汽车,A05337,汽油,1991/4/16
大型汽车,A17273,汽油,1991/4/18
大型汽车,A09223,汽油,1991/4/19
大型汽车,A11942,汽油,1991/4/19
小型汽车,A01544,汽油,1991/4/20
小型汽车,A01506,汽油,1991/4/21
小型汽车,A10017,汽油,1991/4/22
大型汽车,A04435,汽油,1991/4/23
小型汽车,A23781,汽油,1991/4/23
小型汽车,A06387,汽油,1991/4/24
大型汽车,A11427,汽油,1991/4/27
大型汽车,A11426,汽油,1991/4/27
小型汽车,A03743,汽油,1991/4/27
大型汽车,A05801,汽油,1991/4/28
小型汽车,A22177,汽油,1991/4/28
大型汽车,A17083,汽油,1991/4/29
大型汽车,A11474,汽油,1991/4/29
大型汽车,A12472,汽油,1991/4/29
大型汽车,A07255,汽油,1991/4/30
大型汽车,A04710,汽油,1991/4/30
大型汽车,A15826,汽油,1991/4/30
小型汽车,A16649,汽油,1991/4/30
大型汽车,A22011,汽油,1991/5/1
大型汽车,A22010,汽油,1991/5/1
大型汽车,A22026,汽油,1991/5/1
大型汽车,A22030,汽油,1991/5/1
大型汽车,A22024,汽油,1991/5/1
大型汽车,A16975,汽油,1991/5/1
大型汽车,A22074,汽油,1991/5/1
大型汽车,A22073,汽油,1991/5/1
大型汽车,A22019,汽油,1991/5/1
大型汽车,A04068,汽油,1991/5/1
大型汽车,A22015,汽油,1991/5/1
大型汽车,A22021,汽油,1991/5/1
大型汽车,A22009,汽油,1991/5/1
大型汽车,A22027,汽油,1991/5/1
大型汽车,A22069,汽油,1991/5/1
大型汽车,A22028,汽油,1991/5/1
大型汽车,A07620,汽油,1991/5/1
大型汽车,A09167,汽油,1991/5/1
大型汽车,A16517,汽油,1991/5/1
大型汽车,A08886,汽油,1991/5/1
大型汽车,A22065,汽油,1991/5/1
大型汽车,A22017,汽油,1991/5/1
大型汽车,A22018,汽油,1991/5/1
小型汽车,A25696,汽油,1991/5/1
小型汽车,A14632,汽油,1991/5/1
小型汽车,A26852,汽油,1991/5/1
小型汽车,A18786,汽油,1991/5/1
小型汽车,A01753,汽油,1991/5/1
小型汽车,A26023,汽油,1991/5/1
小型汽车,A03181,汽油,1991/5/1
小型汽车,A14509,汽油,1991/5/1
小型汽车,A20556,汽油,1991/5/1
小型汽车,A09430,汽油,1991/5/2
大型汽车,A07612,汽油,1991/5/3
小型汽车,A26380,汽油,1991/5/3
大型汽车,A07788,汽油,1991/5/4
小型汽车,A10013,汽油,1991/5/4
小型汽车,A20026,汽油,1991/5/4
小型汽车,A15067,汽油,1991/5/5
小型汽车,A10435,汽油,1991/5/5
小型汽车,A14807,汽油,1991/5/5
大型汽车,A13194,汽油,1991/5/6
大型汽车,A04576,汽油,1991/5/6
大型汽车,A13557,汽油,1991/5/6
大型汽车,A11621,汽油,1991/5/6
小型汽车,A04486,汽油,1991/5/6
小型汽车,A18549,汽油,1991/5/7
大型汽车,A08889,汽油,1991/5/8
小型汽车,A26377,汽油,1991/5/8
小型汽车,A20238,汽油,1991/5/8
大型汽车,A19753,汽油,1991/5/10
小型汽车,A04638,汽油,1991/5/10
小型汽车,A15010,汽油,1991/5/10
大型汽车,A07778,汽油,1991/5/11
大型汽车,A04261,汽油,1991/5/11
大型汽车,A12018,汽油,1991/5/13
小型汽车,A19812,汽油,1991/5/13
大型汽车,A05161,汽油,1991/5/14
大型汽车,A06684,汽油,1991/5/14
小型汽车,A13003,汽油,1991/5/14
大型汽车,A04473,汽油,1991/5/15
大型汽车,A40505,汽油,1991/5/15
小型汽车,A26124,汽油,1991/5/16
大型汽车,A12004,汽油,1991/5/17
小型汽车,A10780,汽油,1991/5/17
小型汽车,A22550,汽油,1991/5/17
大型汽车,A04731,汽油,1991/5/18
大型汽车,A15832,汽油,1991/5/18
小型汽车,A22296,汽油,1991/5/18
大型汽车,A04492,汽油,1991/5/19
大型汽车,A04727,汽油,1991/5/19
大型汽车,A04388,汽油,1991/5/21
大型汽车,A11958,汽油,1991/5/21
大型汽车,A04386,汽油,1991/5/21
大型汽车,A04853,汽油,1991/5/25
大型汽车,A16768,汽油,1991/5/26
大型汽车,A11877,汽油,1991/5/26
大型汽车,A10769,汽油,1991/5/27
大型汽车,A13862,汽油,1991/5/27
大型汽车,A08226,汽油,1991/5/28
大型汽车,A08245,汽油,1991/5/28
小型汽车,A26379,汽油,1991/5/29
大型汽车,A07555,汽油,1991/5/30
小型汽车,A09178,汽油,1991/5/30
小型汽车,A22729,汽油,1991/5/30
大型汽车,A03578,汽油,1991/5/31
大型汽车,A09189,汽油,1991/6/1
大型汽车,A10472,汽油,1991/6/1
大型汽车,A07925,汽油,1991/6/1
大型汽车,A20630,汽油,1991/6/1
大型汽车,A11873,汽油,1991/6/1
大型汽车,A06415,汽油,1991/6/1
大型汽车,A16512,汽油,1991/6/1
大型汽车,A14774,汽油,1991/6/1
大型汽车,A13835,汽油,1991/6/1
小型汽车,A14314,汽油,1991/6/1
小型汽车,A06143,汽油,1991/6/1
小型汽车,A23513,汽油,1991/6/1
小型汽车,A14748,汽油,1991/6/1
小型汽车,A24622,汽油,1991/6/1
小型汽车,A08493,汽油,1991/6/1
小型汽车,A18327,汽油,1991/6/1
小型汽车,A05048,汽油,1991/6/1
小型汽车,A23074,汽油,1991/6/1
小型汽车,A11597,汽油,1991/6/1
小型汽车,A25890,汽油,1991/6/1
小型汽车,A24036,汽油,1991/6/1
小型汽车,A07526,汽油,1991/6/1
大型汽车,A06995,汽油,1991/6/2
大型汽车,A14592,汽油,1991/6/3
大型汽车,A14591,汽油,1991/6/3
大型汽车,A15011,汽油,1991/6/3
大型汽车,A14590,汽油,1991/6/3
大型汽车,A14593,汽油,1991/6/3
大型汽车,A13407,汽油,1991/6/4
小型汽车,A01547,汽油,1991/6/4
大型汽车,A00035,汽油,1991/6/7
大型汽车,A05162,汽油,1991/6/7
大型汽车,A07410,汽油,1991/6/8
小型汽车,A03970,汽油,1991/6/8
大型汽车,A06233,汽油,1991/6/9
大型汽车,A11139,汽油,1991/6/13
小型汽车,A06570,汽油,1991/6/17
小型汽车,A06286,汽油,1991/6/18
小型汽车,A10096,汽油,1991/6/19
大型汽车,A04002,汽油,1991/6/20
大型汽车,A06319,汽油,1991/6/21
大型汽车,A10795,汽油,1991/6/21
大型汽车,A07525,汽油,1991/6/22
大型汽车,A07608,汽油,1991/6/24
大型汽车,A04387,汽油,1991/6/25
大型汽车,A04385,汽油,1991/6/25
大型汽车,A08443,汽油,1991/6/25
大型汽车,A06033,汽油,1991/6/25
大型汽车,A19701,汽油,1991/6/25
小型汽车,A06335,汽油,1991/6/26
小型汽车,A10521,汽油,1991/6/26
小型汽车,A10523,汽油,1991/6/26
大型汽车,A04772,汽油,1991/6/27
大型汽车,A10333,汽油,1991/6/28
小型汽车,A09236,汽油,1991/6/28
小型汽车,A26780,汽油,1991/6/28
大型汽车,A08308,汽油,1991/6/29
大型汽车,A08309,汽油,1991/6/29
大型汽车,A13872,汽油,1991/6/29
大型汽车,A28152,汽油,1991/6/30
小型汽车,A29484,汽油,1991/6/30
小型汽车,A09695,汽油,1991/6/30
大型汽车,A06933,汽油,1991/7/1
大型汽车,A13285,汽油,1991/7/1
大型汽车,A09439,汽油,1991/7/1
大型汽车,A08088,汽油,1991/7/1
大型汽车,A06552,汽油,1991/7/1
大型汽车,A13069,汽油,1991/7/1
小型汽车,A24731,汽油,1991/7/1
小型汽车,A23664,汽油,1991/7/1
小型汽车,A14815,汽油,1991/7/1
小型汽车,A04914,汽油,1991/7/1
小型汽车,A60662,汽油,1991/7/1
小型汽车,A27440,汽油,1991/7/1
小型汽车,A04491,汽油,1991/7/1
大型汽车,A05943,汽油,1991/7/3
大型汽车,A13665,汽油,1991/7/5
小型汽车,A04156,汽油,1991/7/5
小型汽车,A20339,汽油,1991/7/5
大型汽车,A13871,汽油,1991/7/6
大型汽车,A13870,汽油,1991/7/6
大型汽车,A22812,汽油,1991/7/8
大型汽车,A14174,汽油,1991/7/9
大型汽车,A14596,汽油,1991/7/10
大型汽车,A14601,汽油,1991/7/10
小型汽车,A20803,汽油,1991/7/11
小型汽车,A11560,汽油,1991/7/11
大型汽车,A13836,汽油,1991/7/12
小型汽车,A03201,汽油,1991/7/12
小型汽车,A20404,汽油,1991/7/13
小型汽车,A16795,汽油,1991/7/15
大型汽车,A14457,汽油,1991/7/18
大型汽车,A04547,汽油,1991/7/18
大型汽车,A19742,汽油,1991/7/18
大型汽车,A19777,汽油,1991/7/19
大型汽车,A06422,汽油,1991/7/20
小型汽车,A14558,汽油,1991/7/21
大型汽车,A09145,汽油,1991/7/22
大型汽车,A06759,汽油,1991/7/23
小型汽车,A10736,汽油,1991/7/26
小型汽车,A26401,汽油,1991/7/28
大型汽车,A04550,汽油,1991/7/29
小型汽车,A22683,汽油,1991/7/29
大型汽车,A08802,汽油,1991/7/30
大型汽车,A17839,汽油,1991/7/31
大型汽车,A28324,汽油,1991/8/1
大型汽车,A10448,汽油,1991/8/1
大型汽车,A02981,汽油,1991/8/1
大型汽车,A13581,汽油,1991/8/1
大型汽车,A11153,汽油,1991/8/1
小型汽车,A71416,汽油,1991/8/1
小型汽车,A27275,汽油,1991/8/1
小型汽车,A18117,汽油,1991/8/1
小型汽车,A15247,汽油,1991/8/1
小型汽车,A24997,汽油,1991/8/1
小型汽车,A16729,汽油,1991/8/1
小型汽车,A04810,汽油,1991/8/1
小型汽车,A17762,汽油,1991/8/1
小型汽车,A06192,汽油,1991/8/2
大型汽车,A13068,汽油,1991/8/5
小型汽车,A10462,汽油,1991/8/5
大型汽车,A07406,汽油,1991/8/6
大型汽车,A04743,汽油,1991/8/6
大型汽车,A13070,汽油,1991/8/7
大型汽车,A13071,汽油,1991/8/7
小型汽车,A20060,汽油,1991/8/8
小型汽车,A20029,汽油,1991/8/10
小型汽车,A20028,汽油,1991/8/10
大型汽车,A13864,汽油,1991/8/11
小型汽车,A22368,汽油,1991/8/12
大型汽车,A06476,汽油,1991/8/13
小型汽车,A15303,汽油,1991/8/13
小型汽车,A06250,汽油,1991/8/13
大型汽车,A05107,汽油,1991/8/14
小型汽车,A06213,汽油,1991/8/16
小型汽车,A20286,汽油,1991/8/16
大型汽车,A04679,汽油,1991/8/18
大型汽车,A20635,汽油,1991/8/19
小型汽车,A16191,汽油,1991/8/19
大型汽车,A08047,汽油,1991/8/20
大型汽车,A07531,汽油,1991/8/21
大型汽车,A19122,汽油,1991/8/23
大型汽车,A08576,汽油,1991/8/23
大型汽车,A08579,汽油,1991/8/23
大型汽车,A10784,汽油,1991/8/24
大型汽车,A14823,汽油,1991/8/25
大型汽车,A15291,汽油,1991/8/25
小型汽车,A01085,汽油,1991/8/26
大型汽车,A17089,汽油,1991/8/27
小型汽车,A03241,汽油,1991/8/28
小型汽车,A10307,汽油,1991/8/28
小型汽车,A19196,汽油,1991/8/28
大型汽车,A01766,汽油,1991/8/30
小型汽车,A16391,汽油,1991/8/30
大型汽车,A10482,汽油,1991/8/31
大型汽车,A08076,汽油,1991/9/1
大型汽车,A42752,汽油,1991/9/1
大型汽车,A09283,汽油,1991/9/1
大型汽车,A24459,汽油,1991/9/1
大型汽车,A19794,汽油,1991/9/1
大型汽车,A06174,汽油,1991/9/1
大型汽车,A02544,汽油,1991/9/1
大型汽车,A10743,汽油,1991/9/1
大型汽车,A06166,汽油,1991/9/1
大型汽车,A13315,汽油,1991/9/1
大型汽车,A06165,汽油,1991/9/1
大型汽车,A07794,汽油,1991/9/1
大型汽车,A15988,汽油,1991/9/1
大型汽车,A19780,汽油,1991/9/1
大型汽车,A19778,汽油,1991/9/1
大型汽车,A06161,汽油,1991/9/1
大型汽车,A06175,汽油,1991/9/1
大型汽车,A06171,汽油,1991/9/1
大型汽车,A19781,汽油,1991/9/1
小型汽车,A06722,汽油,1991/9/1
小型汽车,A15593,汽油,1991/9/1
小型汽车,A05661,汽油,1991/9/1
小型汽车,A17320,汽油,1991/9/1
小型汽车,A27204,汽油,1991/9/1
小型汽车,A13120,汽油,1991/9/1
小型汽车,A26647,汽油,1991/9/1
小型汽车,A10701,汽油,1991/9/1
小型汽车,A03809,汽油,1991/9/1
小型汽车,A01422,汽油,1991/9/1
小型汽车,A17236,汽油,1991/9/1
大型汽车,A12276,汽油,1991/9/3
大型汽车,A11151,汽油,1991/9/3
大型汽车,A26812,汽油,1991/9/4
小型汽车,A24389,汽油,1991/9/4
小型汽车,A18434,汽油,1991/9/4
大型汽车,A09675,汽油,1991/9/6
大型汽车,A06168,汽油,1991/9/6
大型汽车,A06163,汽油,1991/9/6
大型汽车,A06064,汽油,1991/9/6
大型汽车,A06093,汽油,1991/9/6
大型汽车,A07533,汽油,1991/9/7
小型汽车,A26630,汽油,1991/9/7
小型汽车,A11880,汽油,1991/9/9
小型汽车,A19483,汽油,1991/9/10
小型汽车,A04789,汽油,1991/9/10
小型汽车,A09943,汽油,1991/9/10
小型汽车,A23113,汽油,1991/9/11
小型汽车,A20771,汽油,1991/9/12
大型汽车,A06035,汽油,1991/9/13
大型汽车,A06007,汽油,1991/9/13
大型汽车,A03717,汽油,1991/9/15
大型汽车,A07473,汽油,1991/9/17
大型汽车,A07470,汽油,1991/9/17
大型汽车,A23851,汽油,1991/9/19
小型汽车,A04779,汽油,1991/9/20
大型汽车,A04484,汽油,1991/9/22
大型汽车,A02875,汽油,1991/9/24
大型汽车,A11591,汽油,1991/9/24
小型汽车,A01910,汽油,1991/9/24
小型汽车,A15023,汽油,1991/9/24
大型汽车,A08176,汽油,1991/9/25
小型汽车,A01543,汽油,1991/9/25
小型汽车,A20491,汽油,1991/9/27
大型汽车,A07418,汽油,1991/9/28
大型汽车,A13234,汽油,1991/9/28
小型汽车,A14263,汽油,1991/9/28
大型汽车,A12485,汽油,1991/9/29
大型汽车,A15749,汽油,1991/9/29
大型汽车,A12484,汽油,1991/9/29
大型汽车,A12482,汽油,1991/9/29
大型汽车,A12483,汽油,1991/9/29
大型汽车,A12486,汽油,1991/9/29
大型汽车,A28032,汽油,1991/9/30
大型汽车,A11154,汽油,1991/9/30
大型汽车,A28137,汽油,1991/9/30
小型汽车,A18623,汽油,1991/9/30
小型汽车,A11086,汽油,1991/9/30
大型汽车,A06092,汽油,1991/10/1
大型汽车,A21123,汽油,1991/10/1
大型汽车,A21124,汽油,1991/10/1
大型汽车,A08216,汽油,1991/10/1
大型汽车,A10171,汽油,1991/10/1
大型汽车,A21125,汽油,1991/10/1
大型汽车,A21126,汽油,1991/10/1
大型汽车,A14751,汽油,1991/10/1
大型汽车,A06668,汽油,1991/10/1
大型汽车,A05441,汽油,1991/10/1
大型汽车,A07741,汽油,1991/10/1
大型汽车,A06556,汽油,1991/10/1
大型汽车,A07734,汽油,1991/10/1
大型汽车,A15929,汽油,1991/10/1
大型汽车,A21122,汽油,1991/10/1
大型汽车,A28289,汽油,1991/10/1
小型汽车,A03913,汽油,1991/10/1
小型汽车,A17830,汽油,1991/10/1
小型汽车,A10097,汽油,1991/10/1
小型汽车,A03167,汽油,1991/10/1
小型汽车,A12987,汽油,1991/10/1
小型汽车,A13354,汽油,1991/10/1
小型汽车,A74012,汽油,1991/10/1
小型汽车,A22194,汽油,1991/10/1
小型汽车,A15191,汽油,1991/10/1
大型汽车,A14949,汽油,1991/10/4
小型汽车,A19787,汽油,1991/10/6
大型汽车,A14497,汽油,1991/10/7
大型汽车,A08589,汽油,1991/10/8
大型汽车,A04312,汽油,1991/10/9
小型汽车,A11889,汽油,1991/10/9
小型汽车,A20323,汽油,1991/10/9
小型汽车,A03884,汽油,1991/10/10
小型汽车,A03315,汽油,1991/10/10
小型汽车,A10831,汽油,1991/10/12
小型汽车,A05055,汽油,1991/10/12
小型汽车,A01432,汽油,1991/10/12
大型汽车,A05338,汽油,1991/10/13
大型汽车,A13564,汽油,1991/10/13
小型汽车,A37487,汽油,1991/10/14
小型汽车,A16687,汽油,1991/10/15
